,Date,Departure Time,Revenue ($),Passengers (First Class),Passengers (Business Class),Passengers (Economy Class),Origin,Destination,Pod,Distance (km),Flight Number,Aircraft Type,Departure Gate,Arrival Gate,Airline
217,2023-06-24,00:06,1265.0,8.0,26.0,87.15,SYD,CDG,B,2114.0,640.0,Boeing 737,C,,American Airlines
218,2023-06-17,10:59,4974.0,10.0,22.0,86.0,ORD,,A,2621.0,186.0,Airbus A320,,,
219,2023-06-23,08:07,4613.0,8.0,23.0,178.5,,BOG,B,2932.0,455.0,Airbus A380,,,Emirates
220,2023-06-22,12:45,4641.0,10.0,16.0,77.0,ORD,CDG,A,3601.0,203.0,Boeing 737,A,D,
221,2023-06-28,03:46,2543.0,1.0,14.0,91.35,AMS,SIN,B,2303.0,128.0,Airbus A320,C,A,American Airlines
222,2023-06-14,13:35,4600.0,2.0,13.0,111.3,DXB,,B,2480.0,850.0,Boeing 777,D,A,American Airlines
223,2023-06-30,22:11,1696.0,8.0,13.0,105.0,,LAX,B,2626.0,372.0,Boeing 737,,C,American Airlines
224,2023-06-09,15:11,2312.0,4.0,14.0,110.0,JFK,SIN,A,2268.0,803.0,Airbus A320,A,A,
225,2023-06-09,07:51,4638.0,1.0,26.0,151.20000000000002,AMS,,B,3296.0,875.0,Boeing 737,B,A,American Airlines
226,2023-06-21,14:21,4258.0,2.0,29.0,182.7,,HND,B,1149.0,599.0,Boeing 737,D,C,American Airlines
227,2023-07-05,16:23,3514.0,4.0,13.0,106.0,JFK,BOG,A,3734.0,372.0,Airbus A320,D,C,American Airlines
228,2023-06-25,23:34,2888.0,8.0,13.0,147.0,DXB,,B,3308.0,354.0,Boeing 737,A,B,
229,2023-06-09,09:34,3325.0,6.0,23.0,69.3,DXB,BOG,B,1307.0,530.0,Boeing 737,A,B,Emirates
230,2023-06-10,08:53,3012.0,4.0,24.0,152.25,AMS,,B,1813.0,212.0,Boeing 777,B,B,British Airways
231,2023-06-07,20:02,3040.0,2.0,16.0,54.0,LHR,SIN,A,4368.0,509.0,Airbus A380,,,Qantas
232,2023-06-14,17:59,1982.0,4.0,26.0,95.0,LHR,LAX,A,4093.0,645.0,Airbus A380,,D,American Airlines
233,2023-06-19,22:08,4996.0,3.0,26.0,194.0,ORD,,A,2158.0,858.0,Airbus A380,,B,Qantas
234,2023-06-10,19:23,3083.0,5.0,20.0,143.85,AMS,SIN,B,2351.0,544.0,Airbus A320,,C,Emirates
235,2023-06-16,08:39,2154.0,3.0,16.0,179.55,DXB,,B,2410.0,773.0,Boeing 777,,A,Emirates
236,2023-07-01,04:18,1113.0,5.0,22.0,148.0,ORD,LHR,A,4859.0,356.0,Boeing 777,D,,Qantas
237,2023-06-24,02:09,3010.0,8.0,12.0,124.95,,BOG,B,3563.0,636.0,Boeing 737,,C,
238,2023-06-21,01:46,4681.0,6.0,19.0,74.55,DXB,,B,1673.0,438.0,Airbus A380,D,B,British Airways
239,2023-06-15,11:01,2108.0,9.0,14.0,199.5,SYD,HND,B,4885.0,199.0,Airbus A380,,C,Qantas
240,2023-06-16,15:30,4869.0,2.0,12.0,137.55,SYD,LHR,B,4486.0,672.0,Airbus A380,,,American Airlines
241,2023-07-03,16:48,4991.0,8.0,18.0,85.05,DXB,SIN,B,1596.0,451.0,Boeing 737,C,A,
242,2023-06-07,11:45,3164.0,5.0,27.0,136.5,SYD,,B,4410.0,741.0,Boeing 777,C,C,
243,2023-06-24,08:05,1183.0,2.0,23.0,73.5,,LAX,B,3977.0,174.0,Airbus A380,B,D,Emirates
244,2023-06-29,20:19,3336.0,5.0,24.0,109.2,DXB,LAX,B,3025.0,750.0,Airbus A380,,A,Emirates
245,2023-06-23,20:01,2470.0,9.0,25.0,96.0,LHR,,A,2067.0,830.0,Boeing 737,C,A,
246,2023-06-23,09:10,2717.0,2.0,12.0,163.8,DXB,HND,B,3939.0,807.0,Airbus A320,D,A,Emirates
247,2023-06-23,00:35,3558.0,9.0,27.0,52.0,JFK,LAX,A,3451.0,611.0,Airbus A380,,B,Qantas
248,2023-07-01,22:12,3783.0,7.0,22.0,131.25,DXB,SIN,B,3833.0,116.0,Airbus A380,D,C,Emirates
249,2023-06-29,12:17,2825.0,4.0,20.0,174.3,SYD,HND,B,2219.0,775.0,Boeing 777,C,B,Emirates
250,2023-07-03,22:41,3363.0,9.0,10.0,116.55,DXB,BOG,B,3523.0,671.0,Boeing 737,C,A,British Airways
251,2023-06-20,22:57,3533.0,9.0,15.0,157.5,DXB,SIN,B,3469.0,394.0,Boeing 777,C,C,Qantas
252,2023-06-23,20:35,2510.0,2.0,12.0,139.0,JFK,,A,1930.0,953.0,Boeing 737,,,British Airways
253,2023-07-05,03:30,3759.0,4.0,23.0,109.0,JFK,LAX,A,1826.0,647.0,Boeing 737,B,C,
254,2023-06-27,05:53,4855.0,10.0,13.0,76.65,SYD,BOG,B,1589.0,855.0,Airbus A380,A,A,American Airlines
255,2023-06-21,06:05,1539.0,1.0,17.0,92.4,DXB,BOG,B,2288.0,271.0,Airbus A380,D,C,British Airways
256,2023-06-22,04:57,4507.0,10.0,24.0,171.0,ORD,BOG,A,4917.0,393.0,Airbus A380,,,British Airways
257,2023-06-22,19:00,4800.0,3.0,27.0,93.0,LHR,,A,4003.0,306.0,Boeing 777,C,B,Qantas
258,2023-06-12,23:51,2503.0,8.0,26.0,134.0,ORD,LHR,A,1625.0,110.0,Boeing 777,B,C,Qantas
259,2023-07-01,00:28,1971.0,6.0,22.0,182.7,AMS,HND,B,4634.0,400.0,Boeing 777,B,D,American Airlines
260,2023-06-12,21:07,3328.0,9.0,27.0,115.5,DXB,LHR,B,2443.0,800.0,Airbus A320,B,D,Qantas
261,2023-06-25,18:42,4690.0,7.0,26.0,60.0,LHR,,A,2317.0,100.0,Boeing 777,B,B,Qantas
262,2023-06-19,15:17,2776.0,1.0,11.0,81.9,DXB,SIN,B,3258.0,504.0,Airbus A320,B,D,Qantas
263,2023-06-23,06:13,1236.0,7.0,30.0,101.0,JFK,LAX,A,2595.0,266.0,Airbus A380,A,,American Airlines
264,2023-06-10,18:21,4389.0,10.0,13.0,134.0,JFK,,A,1060.0,984.0,Boeing 737,A,B,American Airlines
265,2023-06-12,10:52,2758.0,3.0,26.0,72.45,AMS,HND,B,4838.0,173.0,Airbus A380,A,C,
266,2023-06-25,01:33,3797.0,7.0,25.0,174.3,DXB,LHR,B,2202.0,851.0,Airbus A320,D,A,
267,2023-06-20,07:12,2242.0,8.0,20.0,101.85,SYD,SIN,B,2637.0,634.0,Boeing 777,A,,Emirates
268,2023-06-24,03:11,1688.0,7.0,14.0,163.0,JFK,LAX,A,4262.0,744.0,Airbus A320,C,B,Qantas
269,2023-06-14,17:30,4384.0,10.0,23.0,191.0,JFK,CDG,A,4338.0,936.0,Boeing 737,D,D,Emirates
270,2023-06-18,23:29,2068.0,5.0,22.0,72.45,AMS,BOG,B,4651.0,175.0,Boeing 737,,A,
271,2023-06-29,08:34,2115.0,4.0,26.0,64.0,ORD,SIN,A,2898.0,354.0,Boeing 737,D,A,American Airlines
272,2023-06-25,05:33,4122.0,5.0,18.0,181.0,JFK,HND,A,3050.0,382.0,Airbus A320,B,C,
273,2023-06-07,15:13,4306.0,5.0,22.0,127.0,JFK,BOG,A,1575.0,584.0,Airbus A320,A,B,
274,2023-06-29,11:06,2943.0,10.0,15.0,172.20000000000002,SYD,,B,1205.0,637.0,Airbus A380,C,C,American Airlines
275,2023-06-19,00:39,4592.0,10.0,24.0,169.05,SYD,,B,2961.0,166.0,Boeing 777,B,D,British Airways
276,2023-06-20,02:07,4802.0,1.0,26.0,161.70000000000002,AMS,,B,3864.0,329.0,Airbus A320,A,B,Qantas
277,2023-06-11,16:26,3400.0,7.0,22.0,148.05,DXB,HND,B,1724.0,685.0,Airbus A380,,C,Emirates
278,2023-06-15,09:49,3872.0,2.0,23.0,118.65,AMS,BOG,B,4581.0,473.0,Airbus A320,D,D,
279,2023-07-05,05:37,4764.0,4.0,30.0,108.15,DXB,LHR,B,1047.0,547.0,Airbus A320,C,,Emirates
280,2023-06-22,12:42,3011.0,5.0,14.0,114.45,AMS,CDG,B,3232.0,203.0,Boeing 737,,C,American Airlines
281,2023-06-16,21:43,1771.0,10.0,29.0,51.0,LHR,HND,A,2094.0,277.0,Airbus A380,,D,British Airways
282,2023-06-08,12:13,3868.0,8.0,29.0,55.0,ORD,BOG,A,3992.0,621.0,Airbus A320,C,A,Qantas
283,2023-06-08,23:08,1666.0,6.0,17.0,127.05,DXB,BOG,B,4326.0,289.0,Airbus A320,B,,American Airlines
284,2023-06-15,14:12,3703.0,5.0,10.0,121.8,DXB,CDG,B,2672.0,685.0,Boeing 777,A,B,British Airways
285,2023-07-02,12:07,2716.0,2.0,20.0,185.0,ORD,CDG,A,1435.0,858.0,Airbus A320,A,D,British Airways
286,2023-06-21,09:53,3788.0,5.0,15.0,185.85,,SIN,B,2118.0,781.0,Boeing 737,A,C,British Airways
287,2023-06-16,12:03,1295.0,1.0,29.0,186.9,,,B,3945.0,547.0,Boeing 777,D,B,Emirates
288,2023-06-06,06:58,4980.0,1.0,10.0,118.65,AMS,LHR,B,1593.0,413.0,Airbus A320,,B,Qantas
289,2023-06-21,16:58,2781.0,10.0,18.0,64.05,SYD,HND,B,3566.0,385.0,Airbus A320,,A,Qantas
290,2023-06-14,18:31,3822.0,6.0,12.0,171.0,ORD,CDG,A,1117.0,756.0,Boeing 777,B,,Qantas
291,2023-06-20,04:33,2191.0,8.0,10.0,54.6,SYD,SIN,B,2358.0,821.0,Boeing 777,,D,
292,2023-06-08,23:49,1921.0,6.0,18.0,181.65,SYD,CDG,B,3610.0,838.0,Boeing 777,B,,American Airlines
293,2023-07-02,22:25,4374.0,9.0,13.0,81.0,JFK,,A,4090.0,642.0,Boeing 737,C,A,American Airlines
294,2023-06-08,02:57,2953.0,6.0,12.0,124.0,ORD,HND,A,1504.0,179.0,Airbus A320,C,C,
295,2023-07-05,12:25,1710.0,1.0,26.0,71.0,ORD,LHR,A,2882.0,360.0,Boeing 777,C,,Qantas
296,2023-06-06,16:43,1959.0,7.0,30.0,51.0,JFK,CDG,A,4933.0,568.0,Boeing 777,B,C,American Airlines
297,2023-06-15,06:36,2501.0,3.0,17.0,81.9,AMS,LHR,B,2111.0,108.0,Boeing 777,D,D,Emirates
298,2023-06-14,18:49,2994.0,2.0,24.0,198.0,JFK,SIN,A,3226.0,631.0,Airbus A320,C,,
299,2023-06-10,04:28,3119.0,3.0,15.0,150.0,JFK,SIN,A,4579.0,340.0,Airbus A320,C,C,American Airlines
300,2023-06-20,05:08,4545.0,5.0,25.0,139.65,AMS,BOG,B,1356.0,529.0,Boeing 737,A,,Emirates
301,2023-06-12,13:35,2176.0,6.0,22.0,183.75,AMS,BOG,B,4912.0,502.0,Airbus A380,,B,American Airlines
302,2023-06-06,14:18,3433.0,2.0,29.0,153.3,AMS,SIN,B,4751.0,731.0,Boeing 737,,B,
303,2023-07-04,09:04,4009.0,6.0,14.0,148.05,DXB,LHR,B,1235.0,629.0,Airbus A320,B,,British Airways
304,2023-06-10,11:36,3613.0,4.0,14.0,93.0,JFK,HND,A,1877.0,533.0,Airbus A380,B,D,Qantas
305,2023-06-08,07:30,2404.0,5.0,10.0,91.0,ORD,HND,A,1735.0,233.0,Boeing 737,B,A,British Airways
306,2023-06-11,08:56,2334.0,5.0,10.0,205.8,SYD,LHR,B,4022.0,405.0,Boeing 737,B,,American Airlines
307,2023-06-26,22:56,3015.0,10.0,17.0,166.95000000000002,,LAX,B,3825.0,733.0,Boeing 777,B,B,
308,2023-06-13,08:25,3246.0,5.0,17.0,71.4,AMS,BOG,B,2999.0,404.0,Airbus A320,,D,American Airlines
309,2023-06-15,11:43,4433.0,6.0,27.0,162.75,AMS,HND,B,3496.0,681.0,Boeing 777,D,C,British Airways
310,2023-06-11,18:48,1533.0,6.0,25.0,134.0,JFK,LHR,A,4527.0,905.0,Boeing 737,D,B,Qantas
311,2023-07-02,07:02,3127.0,6.0,29.0,145.95000000000002,,SIN,B,4200.0,377.0,Boeing 737,,,
312,2023-06-27,07:32,2756.0,9.0,21.0,66.0,LHR,SIN,A,3969.0,565.0,Airbus A380,D,,Emirates
313,2023-06-19,09:18,2449.0,8.0,18.0,117.6,,SIN,B,1780.0,430.0,Airbus A380,B,B,Qantas
314,2023-06-20,08:59,3419.0,10.0,12.0,124.95,DXB,SIN,B,2657.0,516.0,Boeing 737,A,B,Emirates
315,2023-06-15,07:15,1819.0,4.0,30.0,174.3,,CDG,B,3057.0,793.0,Airbus A320,A,C,Qantas
316,2023-07-03,14:41,4166.0,8.0,20.0,75.0,ORD,LAX,A,3742.0,845.0,Boeing 737,,B,British Airways
317,2023-07-04,16:56,4250.0,5.0,19.0,133.35,,CDG,B,1058.0,698.0,Airbus A320,B,D,Emirates
318,2023-07-05,12:49,4023.0,9.0,16.0,164.85,,BOG,B,1796.0,385.0,Boeing 777,C,D,Qantas
319,2023-06-23,14:54,4865.0,10.0,11.0,150.15,AMS,HND,B,2140.0,419.0,Boeing 777,A,C,Qantas
320,2023-06-24,09:56,3183.0,4.0,11.0,142.0,JFK,LAX,A,3228.0,313.0,Airbus A320,,B,Emirates
321,2023-06-23,13:53,2464.0,2.0,19.0,130.0,LHR,,A,3235.0,241.0,Airbus A380,,D,American Airlines
322,2023-06-20,01:23,3248.0,2.0,25.0,163.0,ORD,CDG,A,3611.0,314.0,Boeing 737,B,C,British Airways
323,2023-06-21,18:47,4664.0,4.0,22.0,86.0,LHR,LHR,A,3306.0,756.0,Boeing 777,B,B,American Airlines
324,2023-06-30,10:46,3481.0,7.0,28.0,174.3,AMS,BOG,B,4962.0,605.0,Boeing 777,C,D,
325,2023-06-11,05:28,3616.0,9.0,21.0,120.75,,CDG,B,4980.0,809.0,Airbus A320,B,D,British Airways
326,2023-06-22,23:56,4144.0,4.0,22.0,69.3,DXB,CDG,B,2003.0,301.0,Airbus A380,D,A,Emirates
327,2023-06-17,19:05,4863.0,8.0,12.0,109.0,JFK,CDG,A,2722.0,888.0,Airbus A320,,,British Airways
328,2023-06-27,17:25,4399.0,5.0,12.0,86.0,JFK,LHR,A,1773.0,284.0,Airbus A320,C,C,Emirates
329,2023-07-05,01:13,2782.0,2.0,29.0,175.0,ORD,LAX,A,1735.0,655.0,Boeing 777,B,C,British Airways
330,2023-06-23,23:44,2621.0,2.0,20.0,138.0,JFK,BOG,A,2917.0,322.0,Boeing 737,,A,British Airways
331,2023-06-22,07:42,3587.0,7.0,27.0,99.75,SYD,SIN,B,1581.0,729.0,Boeing 737,C,A,Emirates
332,2023-06-10,07:54,1249.0,2.0,25.0,165.0,LHR,LAX,A,3647.0,659.0,Boeing 777,B,C,
333,2023-06-27,10:18,1532.0,3.0,18.0,158.55,AMS,SIN,B,2601.0,856.0,Boeing 737,B,C,American Airlines
334,2023-06-09,07:17,3135.0,6.0,13.0,192.0,JFK,LHR,A,2701.0,267.0,Airbus A320,A,A,American Airlines
335,2023-06-09,22:56,1675.0,3.0,12.0,95.55,,LHR,B,3974.0,455.0,Airbus A380,,,American Airlines
336,2023-06-26,09:30,2164.0,9.0,15.0,137.0,LHR,LHR,A,3215.0,527.0,Airbus A320,,B,Qantas
337,2023-06-21,13:57,3180.0,3.0,22.0,132.0,LHR,,A,1133.0,586.0,Boeing 777,C,C,Emirates
338,2023-06-26,17:27,3453.0,6.0,11.0,81.0,ORD,CDG,A,1835.0,816.0,Airbus A320,A,A,Qantas
339,2023-06-22,10:56,3925.0,9.0,28.0,107.1,DXB,BOG,B,2378.0,803.0,Boeing 737,,C,British Airways
340,2023-06-29,09:59,4558.0,10.0,18.0,136.5,AMS,CDG,B,2113.0,736.0,Airbus A380,C,,British Airways
341,2023-06-13,22:41,4189.0,1.0,19.0,113.4,,HND,B,1404.0,718.0,Airbus A320,D,A,British Airways
342,2023-06-08,09:23,1651.0,2.0,27.0,200.0,LHR,SIN,A,2794.0,569.0,Airbus A380,C,A,Emirates
343,2023-06-26,08:01,3977.0,5.0,15.0,177.0,LHR,,A,4553.0,754.0,Airbus A380,A,B,British Airways
344,2023-06-20,21:58,4897.0,5.0,16.0,115.5,DXB,SIN,B,4036.0,260.0,Airbus A380,C,,Emirates
345,2023-06-21,13:11,1231.0,8.0,16.0,62.0,JFK,CDG,A,2022.0,406.0,Airbus A320,A,C,Qantas
346,2023-06-21,22:08,3823.0,1.0,16.0,85.05,AMS,CDG,B,4730.0,264.0,Boeing 777,C,C,Qantas
347,2023-07-04,23:41,2846.0,7.0,16.0,205.8,DXB,LAX,B,4190.0,965.0,Airbus A320,B,,British Airways
348,2023-06-09,02:45,3963.0,2.0,16.0,160.0,LHR,BOG,A,2731.0,898.0,Airbus A380,B,,American Airlines
349,2023-06-09,03:41,4589.0,1.0,27.0,99.75,DXB,SIN,B,2853.0,222.0,Airbus A380,C,,American Airlines
350,2023-07-04,10:38,3055.0,6.0,28.0,197.4,DXB,LAX,B,2729.0,292.0,Boeing 777,B,,American Airlines
351,2023-06-16,17:28,,4.0,27.0,128.0,JFK,BOG,A,2546.0,524.0,nan,,,British Airways
352,2023-06-24,05:21,4894.0,1.0,10.0,76.65,AMS,HND,B,4511.0,119.0,Boeing 737,D,,Emirates
353,2023-06-18,11:07,2405.0,6.0,16.0,69.0,LHR,LAX,A,4147.0,372.0,Boeing 737,C,D,Emirates
354,2023-06-12,08:14,3118.0,10.0,29.0,135.45000000000002,AMS,,B,4655.0,367.0,Airbus A380,C,C,Emirates
355,2023-06-26,18:07,3279.0,5.0,13.0,120.0,ORD,BOG,A,2182.0,471.0,Airbus A320,B,A,Emirates
356,2023-06-28,22:22,4654.0,9.0,27.0,86.0,LHR,LAX,A,4001.0,796.0,Boeing 777,D,,Qantas
357,2023-07-03,01:42,1485.0,1.0,21.0,112.35,,HND,B,2898.0,871.0,Boeing 737,B,A,Qantas
358,2023-06-30,02:28,4927.0,6.0,18.0,130.20000000000002,SYD,BOG,B,3862.0,795.0,Airbus A380,,C,British Airways
359,2023-06-18,04:21,3039.0,4.0,28.0,86.10000000000001,,LAX,B,3126.0,640.0,Boeing 737,C,A,Emirates
360,2023-06-22,18:50,4132.0,8.0,24.0,164.0,JFK,CDG,A,2701.0,412.0,Boeing 737,A,,
361,2023-06-08,23:04,4414.0,7.0,14.0,170.1,,LHR,B,2505.0,859.0,Airbus A320,B,B,
362,2023-06-23,07:13,4816.0,3.0,10.0,164.85,SYD,LAX,B,4190.0,773.0,Airbus A320,,,Qantas
363,2023-06-29,23:40,1991.0,1.0,24.0,91.35,AMS,BOG,B,2802.0,809.0,Boeing 777,,B,Qantas
364,2023-06-17,15:17,4811.0,8.0,16.0,193.0,JFK,,A,4703.0,246.0,Boeing 777,C,,Emirates
365,2023-06-06,12:30,3311.0,4.0,16.0,68.25,DXB,,B,4955.0,542.0,Boeing 737,A,B,British Airways
366,2023-06-06,00:21,2060.0,8.0,19.0,190.05,AMS,LAX,B,3571.0,754.0,Airbus A380,,D,British Airways
367,2023-06-22,17:27,2334.0,5.0,21.0,149.0,ORD,BOG,A,2235.0,480.0,Airbus A380,,B,American Airlines
368,2023-06-25,19:00,4160.0,2.0,17.0,103.0,JFK,SIN,A,3167.0,725.0,Boeing 777,D,D,American Airlines
369,2023-06-25,10:17,3066.0,,21.0,118.0,,LHR,,3711.0,,nan,B,,American Airlines
370,2023-07-01,09:10,1750.0,5.0,14.0,73.0,JFK,LAX,A,3932.0,524.0,Airbus A380,B,D,Emirates
371,2023-07-01,21:43,4171.0,1.0,19.0,142.8,AMS,LHR,B,2103.0,936.0,Boeing 737,,D,Emirates
372,2023-06-21,04:22,1667.0,1.0,28.0,79.8,AMS,HND,B,4758.0,678.0,Airbus A380,B,,British Airways
373,2023-06-21,22:03,2386.0,1.0,15.0,161.0,LHR,BOG,A,4635.0,861.0,Boeing 737,D,D,American Airlines
374,2023-06-23,13:18,2476.0,3.0,15.0,76.65,SYD,,B,2391.0,421.0,Boeing 777,D,B,Qantas
375,2023-06-17,20:55,2507.0,9.0,24.0,94.0,JFK,LAX,A,3058.0,168.0,Boeing 737,,,Emirates
376,2023-06-18,08:11,2277.0,5.0,28.0,133.35,DXB,,B,1585.0,943.0,Airbus A320,A,D,Emirates
377,2023-06-12,03:53,3602.0,10.0,,77.0,JFK,,A,2239.0,927.0,Boeing 737,D,A,
378,2023-06-20,19:31,1111.0,8.0,23.0,163.8,AMS,HND,B,2853.0,796.0,Airbus A320,A,A,Emirates
379,2023-06-18,01:49,1106.0,1.0,26.0,65.10000000000001,SYD,SIN,B,1117.0,817.0,Boeing 777,D,C,Emirates
380,2023-06-24,17:32,1200.0,5.0,13.0,77.0,JFK,LHR,A,3707.0,226.0,Airbus A320,,B,British Airways
381,2023-06-20,17:31,4019.0,10.0,21.0,173.0,JFK,CDG,A,2662.0,991.0,Boeing 777,A,A,American Airlines
382,2023-06-15,13:11,2527.0,8.0,11.0,159.0,JFK,SIN,A,1006.0,371.0,Boeing 777,D,D,
383,2023-06-27,16:43,2237.0,8.0,27.0,124.95,DXB,CDG,B,2132.0,682.0,Boeing 777,C,B,American Airlines
384,2023-06-18,17:52,2767.0,3.0,16.0,196.35,AMS,CDG,B,3795.0,874.0,Boeing 737,D,A,Qantas
385,2023-06-29,12:05,1095.0,8.0,27.0,101.85,DXB,CDG,B,3219.0,792.0,Airbus A380,B,B,Qantas
386,2023-07-05,13:49,4033.0,1.0,29.0,147.0,SYD,BOG,B,2364.0,150.0,Airbus A320,D,C,American Airlines
387,2023-06-29,05:55,3931.0,9.0,16.0,55.0,JFK,HND,A,1761.0,887.0,Airbus A320,A,,Emirates
388,2023-06-18,11:16,3302.0,5.0,22.0,84.0,LHR,SIN,A,1193.0,835.0,Boeing 737,C,B,Emirates
389,2023-06-29,06:04,2369.0,1.0,15.0,176.0,JFK,CDG,A,3160.0,198.0,Boeing 737,D,B,
390,2023-07-04,01:18,2943.0,1.0,24.0,98.7,DXB,SIN,B,1966.0,933.0,Boeing 737,C,,American Airlines
391,2023-06-09,00:00,2775.0,1.0,23.0,160.65,AMS,HND,B,,576.0,Boeing 737,D,,American Airlines
392,2023-06-11,16:28,4541.0,3.0,29.0,172.20000000000002,DXB,CDG,B,3225.0,153.0,Airbus A380,,C,Qantas
393,2023-06-30,16:34,3337.0,1.0,15.0,181.65,,CDG,B,2421.0,748.0,Airbus A380,A,B,
394,2023-06-10,14:06,4042.0,7.0,16.0,131.0,JFK,LHR,A,2522.0,206.0,Airbus A320,,C,Emirates
395,2023-06-06,05:47,4625.0,4.0,30.0,84.0,JFK,SIN,A,2942.0,854.0,Boeing 737,C,,Emirates
396,2023-06-20,15:54,1368.0,10.0,22.0,194.0,ORD,BOG,A,4110.0,386.0,Boeing 737,A,C,British Airways
397,2023-07-05,03:39,4193.0,3.0,18.0,82.95,AMS,LHR,B,2982.0,856.0,Airbus A320,C,C,Qantas
398,2023-06-19,18:22,3932.0,7.0,24.0,136.5,SYD,BOG,B,2917.0,624.0,Airbus A380,A,D,British Airways
399,2023-06-06,14:44,1662.0,3.0,26.0,86.10000000000001,SYD,BOG,B,3317.0,435.0,Airbus A380,A,B,British Airways
400,2023-07-04,07:26,3185.0,1.0,10.0,200.0,ORD,BOG,A,4692.0,226.0,Boeing 737,,A,Qantas
401,2023-07-03,10:36,2221.0,9.0,14.0,156.45000000000002,AMS,HND,B,4886.0,177.0,Airbus A320,,D,British Airways
402,2023-06-26,23:30,1243.0,6.0,30.0,151.0,LHR,,A,1424.0,710.0,Airbus A380,D,A,Qantas
403,2023-06-23,18:22,4806.0,1.0,15.0,88.0,JFK,BOG,A,3979.0,282.0,Boeing 737,C,,Qantas
404,2023-06-30,00:51,1711.0,5.0,21.0,196.35,AMS,HND,B,2475.0,192.0,Boeing 777,C,D,Emirates
405,2023-06-25,08:38,4709.0,2.0,28.0,199.5,DXB,BOG,B,2849.0,885.0,Airbus A380,C,B,
406,2023-06-06,09:29,3492.0,6.0,13.0,114.45,DXB,CDG,B,1229.0,378.0,Boeing 737,B,D,
407,2023-06-14,06:51,1106.0,3.0,18.0,156.45000000000002,SYD,SIN,B,1929.0,926.0,Airbus A320,,D,
408,2023-06-25,22:10,1263.0,2.0,22.0,85.05,AMS,LHR,B,4307.0,738.0,Airbus A320,C,A,American Airlines
409,2023-07-04,15:14,3997.0,4.0,30.0,181.65,,CDG,B,3610.0,213.0,Airbus A320,C,D,American Airlines
410,2023-06-18,14:04,2241.0,9.0,23.0,136.5,AMS,BOG,B,2916.0,268.0,Boeing 777,,C,Qantas
411,2023-06-30,22:45,4179.0,2.0,28.0,86.0,JFK,HND,A,2309.0,403.0,Airbus A380,A,A,British Airways
412,2023-06-25,21:29,1290.0,8.0,25.0,100.8,DXB,CDG,B,4977.0,597.0,Boeing 777,C,,Qantas
413,2023-06-12,16:28,4867.0,1.0,16.0,84.0,AMS,BOG,B,3971.0,160.0,Airbus A320,A,C,Emirates
414,2023-06-26,08:29,2044.0,7.0,10.0,120.75,,LHR,B,2687.0,704.0,Airbus A320,D,,Emirates
415,2023-06-12,09:06,4894.0,6.0,16.0,94.0,ORD,HND,A,2413.0,666.0,Airbus A320,,D,Emirates
416,2023-06-10,14:55,3501.0,1.0,21.0,106.05,DXB,LHR,B,1424.0,336.0,Boeing 737,A,C,British Airways
417,2023-06-22,22:51,2834.0,6.0,12.0,191.1,DXB,LAX,B,4505.0,902.0,Boeing 737,,A,Emirates
418,2023-06-29,05:17,2559.0,7.0,15.0,186.0,LHR,CDG,A,4867.0,423.0,Airbus A320,C,A,British Airways
419,2023-06-06,10:02,3155.0,6.0,27.0,166.0,LHR,LAX,A,4100.0,622.0,Airbus A320,C,D,American Airlines
420,2023-06-17,18:00,1060.0,1.0,22.0,142.8,,HND,B,1726.0,151.0,Airbus A380,C,D,
421,2023-07-04,05:58,2798.0,8.0,13.0,55.0,JFK,SIN,A,3902.0,915.0,Airbus A380,B,B,British Airways
422,2023-06-25,01:55,4537.0,2.0,10.0,101.0,JFK,LAX,A,4319.0,453.0,Airbus A320,,B,Qantas
423,2023-06-07,03:34,3996.0,6.0,13.0,200.0,JFK,SIN,A,4059.0,758.0,Airbus A320,B,A,American Airlines
424,2023-07-04,01:48,2582.0,4.0,19.0,137.0,LHR,BOG,A,1870.0,872.0,Boeing 777,,D,Emirates
425,2023-06-14,12:00,2657.0,1.0,22.0,185.85,DXB,HND,B,2657.0,865.0,Boeing 737,C,D,British Airways
426,2023-06-15,06:43,1567.0,1.0,21.0,159.0,ORD,BOG,A,3811.0,122.0,Boeing 737,D,A,Qantas
427,2023-06-17,18:11,3518.0,7.0,24.0,96.0,ORD,LAX,A,1887.0,356.0,Boeing 737,,D,American Airlines
428,2023-07-02,17:20,2186.0,4.0,19.0,190.0,LHR,BOG,A,2805.0,902.0,Boeing 737,D,B,British Airways
429,2023-06-09,14:09,4916.0,1.0,29.0,65.0,ORD,CDG,A,1124.0,894.0,Airbus A320,A,C,Qantas
430,2023-06-06,06:40,4160.0,8.0,23.0,172.0,ORD,BOG,A,1184.0,136.0,Boeing 737,D,D,Qantas
431,2023-06-26,04:40,1584.0,2.0,17.0,150.0,LHR,SIN,A,2535.0,835.0,Boeing 737,D,B,Emirates
432,2023-06-25,07:11,4035.0,6.0,12.0,170.1,,LAX,B,3578.0,143.0,Boeing 737,C,A,Emirates
433,2023-06-22,07:44,2751.0,10.0,22.0,124.95,,HND,B,3494.0,762.0,Airbus A320,C,,American Airlines
434,2023-06-22,11:16,3726.0,10.0,,54.6,SYD,,B,4434.0,443.0,Airbus A320,,,British Airways
435,2023-06-24,06:06,,9.0,,80.85000000000001,,LAX,B,2496.0,348.0,Boeing 737,B,,Qantas
